Date,Open,High,Low,Close,Volume,Market Cap
24-08-2017,4137.60009765625,4376.39013671875,4130.259765625,4334.68017578125,2037750016,71625870868.2
23-08-2017,4089.010009765625,4255.77978515625,4078.409912109375,4151.52001953125,2369819904,68593954170.2
22-08-2017,3998.35009765625,4128.759765625,3674.580078125,4100.52001953125,3764239872,67743202431.2
21-08-2017,4090.47998046875,4109.14013671875,3988.60009765625,4001.739990234375,2800890112,66106992037.9
20-08-2017,4189.31005859375,4196.2900390625,4069.8798828125,4087.659912109375,2109769984,67520478837.5
19-08-2017,4137.75,4243.259765625,3970.550048828125,4193.7001953125,2975820032,69265141207.5
18-08-2017,4324.33984375,4370.1298828125,4015.39990234375,4160.6201171875,2941710080,68710871036.5
17-08-2017,4384.43994140625,4484.7001953125,4243.7099609375,4331.68994140625,2553359872,71527949443.3
16-08-2017,4200.33984375,4381.22998046875,3994.419921875,4376.6298828125,2272039936,72260183303.1
15-08-2017,4326.990234375,4455.97021484375,3906.179931640625,4181.93017578125,3258050048,69038855080.5
14-08-2017,4066.10009765625,4325.1298828125,3989.159912109375,4325.1298828125,2463089920,71394704653.5
13-08-2017,3880.0400390625,4208.39013671875,3857.800048828125,4073.260009765625,3159089920,67230528988.6
12-08-2017,3650.6298828125,3949.919921875,3613.699951171875,3884.7099609375,2219589888,64111163866
11-08-2017,3373.820068359375,3679.719970703125,3372.1201171875,3650.6201171875,2021190016,60241844923.4
10-08-2017,3341.840087890625,3453.449951171875,3319.469970703125,3381.280029296875,1515110016,55791120000
09-08-2017,3420.39990234375,3422.760009765625,3247.669921875,3342.469970703125,1468960000,55145196472.4
08-08-2017,3370.219970703125,3484.85009765625,3345.830078125,3419.93994140625,1752760064,56417337744.8
07-08-2017,3212.780029296875,3397.679931640625,3180.889892578125,3378.93994140625,1482279936,55734179250.5
06-08-2017,3257.610107421875,3293.2900390625,3155.60009765625,3213.93994140625,1105030016,53006426108.3
05-08-2017,2897.6298828125,3290.010009765625,2874.830078125,3252.909912109375,1945699968,53643452553.9
04-08-2017,2806.929931640625,2899.330078125,2743.719970703125,2895.889892578125,1002120000,47749461443
03-08-2017,2709.56005859375,2813.31005859375,2685.139892578125,2804.72998046875,804796992,46239970790.2
02-08-2017,2727.1298828125,2762.530029296875,2668.590087890625,2710.669921875,1094950016,44684649515.8
01-08-2017,2871.300048828125,2921.35009765625,2685.610107421875,2718.260009765625,1324669952,44804603884.5
31-07-2017,2763.239990234375,2889.6201171875,2720.610107421875,2875.340087890625,860574976,47388334773
30-07-2017,2724.389892578125,2758.530029296875,2644.85009765625,2757.179931640625,705942976,45435913867.5
29-07-2017,2807.02001953125,2808.760009765625,2692.800048828125,2726.449951171875,803745984,44924534585
28-07-2017,2679.72998046875,2897.449951171875,2679.72998046875,2809.010009765625,1380099968,46279316161.1
27-07-2017,2538.7099609375,2693.320068359375,2529.340087890625,2671.780029296875,789104000,44013533096.9
26-07-2017,2577.77001953125,2610.760009765625,2450.800048828125,2529.449951171875,937404032,41663929264.6
25-07-2017,2757.5,2768.080078125,2480.9599609375,2576.47998046875,1460089984,42433788244
24-07-2017,2732.699951171875,2777.260009765625,2699.18994140625,2754.860107421875,866473984,45366654309.3
23-07-2017,2808.10009765625,2832.179931640625,2653.93994140625,2730.39990234375,1072840000,44957775264.8
22-07-2017,2668.6298828125,2862.419921875,2657.7099609375,2810.1201171875,1177129984,46264340367
21-07-2017,2838.409912109375,2838.409912109375,2621.85009765625,2667.760009765625,1489449984,43915296559.1
20-07-2017,2269.889892578125,2900.699951171875,2269.889892578125,2817.60009765625,2249260032,46376428080
19-07-2017,2323.080078125,2397.169921875,2260.22998046875,2273.429931640625,1245100032,37415031060.8
18-07-2017,2233.52001953125,2387.610107421875,2164.77001953125,2318.8798828125,1512450048,38158677672
17-07-2017,1932.6199951171875,2230.489990234375,1932.6199951171875,2228.409912109375,1201760000,36665393516.9
16-07-2017,1991.97998046875,2058.77001953125,1843.030029296875,1929.8199462890625,1182870016,31748939342.8
15-07-2017,2230.1201171875,2231.139892578125,1990.4100341796875,1998.8599853515625,993608000,32880721299.8
14-07-2017,2360.590087890625,2363.25,2183.219970703125,2233.340087890625,882502976,36734255487.5
13-07-2017,2402.699951171875,2425.219970703125,2340.830078125,2357.89990234375,835769984,38778935907.3
12-07-2017,2332.77001953125,2423.7099609375,2275.139892578125,2398.840087890625,1117410048,39447604438
11-07-2017,2385.889892578125,2413.469970703125,2296.81005859375,2337.7900390625,1329760000,38438497236.2
10-07-2017,2525.25,2537.159912109375,2321.1298828125,2372.56005859375,1111200000,39005033498.7
09-07-2017,2572.610107421875,2635.489990234375,2517.590087890625,2518.43994140625,527856000,41397076604.3
08-07-2017,2520.27001953125,2571.340087890625,2492.31005859375,2571.340087890625,733329984,42262222822.5
07-07-2017,2608.590087890625,2916.139892578125,2498.8701171875,2518.659912109375,917411968,41391217674.5
06-07-2017,2608.10009765625,2616.719970703125,2581.68994140625,2608.56005859375,761956992,42863758794.7
05-07-2017,2602.8701171875,2622.64990234375,2538.550048828125,2601.989990234375,941566016,42751085998.5
04-07-2017,2561,2631.590087890625,2559.35009765625,2601.639892578125,985516032,42740618672.7
03-07-2017,2498.56005859375,2595,2480.469970703125,2564.06005859375,964112000,42118211082.5
02-07-2017,2436.39990234375,2514.280029296875,2394.840087890625,2506.469970703125,803747008,41167015221
01-07-2017,2492.60009765625,2515.27001953125,2419.22998046875,2434.550048828125,779913984,39980058372.5
30-06-2017,2539.239990234375,2559.25,2478.429931640625,2480.840087890625,860273024,40735082695
29-06-2017,2567.56005859375,2588.830078125,2510.47998046875,2539.320068359375,949979008,41690395782.8
28-06-2017,2553.030029296875,2603.97998046875,2484.419921875,2574.7900390625,1183869952,42268942193
27-06-2017,2478.449951171875,2552.449951171875,2332.989990234375,2552.449951171875,1489789952,41897190525
26-06-2017,2590.570068359375,2615.25,2376.2900390625,2478.449951171875,1663280000,40677994353.8
25-06-2017,2607.25,2682.260009765625,2552.1201171875,2589.409912109375,1161100032,42495001715.8
24-06-2017,2738.52001953125,2757.93994140625,2583.18994140625,2608.719970703125,982750016,42807952580.6
23-06-2017,2707.340087890625,2765.169921875,2706.3701171875,2744.909912109375,961318976,45037797052.5
22-06-2017,2691.030029296875,2723.739990234375,2642.360107421875,2705.409912109375,1097939968,44384244937.2
21-06-2017,2709.429931640625,2772.010009765625,2660.39990234375,2689.10009765625,1626579968,44111929172.5
20-06-2017,2591.260009765625,2763.449951171875,2589.820068359375,2721.7900390625,1854189952,44643512689
19-06-2017,2549.030029296875,2662.85009765625,2549.030029296875,2589.60009765625,1446840064,42470734800
18-06-2017,2655.35009765625,2662.10009765625,2516.330078125,2548.2900390625,1178659968,41788418973.5
17-06-2017,2514.010009765625,2685.18994140625,2484.9599609375,2655.8798828125,1534509952,43548031451.6
16-06-2017,2469.570068359375,2539.919921875,2385.14990234375,2518.56005859375,1195190016,41291821422.7
15-06-2017,2499.580078125,2534.7099609375,2212.9599609375,2464.580078125,2026259968,40402259202
14-06-2017,2716.8798828125,2786.830078125,2412.93994140625,2506.3701171875,1696560000,41082567338.9
13-06-2017,2680.909912109375,2789.0400390625,2650.3798828125,2717.02001953125,1781200000,44530631894.2
12-06-2017,2953.219970703125,2997.260009765625,2518.56005859375,2659.6298828125,2569530112,43585351532.5
11-06-2017,2942.409912109375,2996.60009765625,2840.530029296875,2958.110107421875,1752400000,48471330146.3
10-06-2017,2828.139892578125,2950.989990234375,2746.550048828125,2947.7099609375,2018889984,48295501718.2
09-06-2017,2807.43994140625,2901.7099609375,2795.6201171875,2823.81005859375,1348950016,46260465853.5
08-06-2017,2720.489990234375,2815.300048828125,2670.949951171875,2805.6201171875,1281170048,45957247988.5
07-06-2017,2869.3798828125,2869.3798828125,2700.56005859375,2732.159912109375,1517709952,44748237217.9
06-06-2017,2690.840087890625,2999.909912109375,2690.840087890625,2863.199951171875,2089609984,46888622160
05-06-2017,2512.39990234375,2686.81005859375,2510.219970703125,2686.81005859375,1369309952,43994968834.2
04-06-2017,2547.7900390625,2585.889892578125,2452.5400390625,2511.81005859375,1355120000,41124262595.2
03-06-2017,2493.719970703125,2581.909912109375,2423.570068359375,2515.35009765625,1514950016,41177190056.7
02-06-2017,2404.030029296875,2488.550048828125,2373.320068359375,2488.550048828125,1317030016,40732491835.1
01-06-2017,2288.330078125,2448.389892578125,2288.330078125,2407.8798828125,1653180032,39407633762.6
31-05-2017,2187.18994140625,2311.080078125,2145.570068359375,2286.409912109375,1544829952,37414813240
30-05-2017,2255.360107421875,2301.9599609375,2124.570068359375,2175.469970703125,1443970048,35594903085.4
29-05-2017,2159.429931640625,2307.050048828125,2107.169921875,2255.610107421875,994625024,36901102917
28-05-2017,2054.080078125,2267.340087890625,2054.080078125,2155.800048828125,1147139968,35264171109.6
27-05-2017,2196.27001953125,2260.199951171875,1855.8299560546875,2038.8699951171875,1700480000,33347170525.4
26-05-2017,2320.889892578125,2573.7900390625,2071.989990234375,2202.419921875,1763480064,36017660893.5
25-05-2017,2446.239990234375,2763.7099609375,2285.300048828125,2304.97998046875,2406700032,37690456715
24-05-2017,2321.3701171875,2523.719970703125,2321.3701171875,2443.639892578125,1725379968,39952841999
23-05-2017,2191.56005859375,2320.820068359375,2178.5,2320.419921875,1378749952,37933704065.5
22-05-2017,2043.18994140625,2303.89990234375,2017.8699951171875,2173.39990234375,1942220032,35525744380
21-05-2017,2067.030029296875,2119.080078125,2037.5,2041.199951171875,1147859968,33361091114.4
20-05-2017,1984.239990234375,2084.72998046875,1974.9200439453125,2084.72998046875,961336000,34068630558.5
19-05-2017,1897.3699951171875,2004.52001953125,1890.25,1987.7099609375,1157289984,32479082014.5
18-05-2017,1818.699951171875,1904.47998046875,1807.1199951171875,1888.6500244140625,894321024,30856574835
17-05-2017,1726.72998046875,1864.050048828125,1661.9100341796875,1839.0899658203125,1064729984,30043626195.3
16-05-2017,1741.699951171875,1785.93994140625,1686.5400390625,1734.449951171875,959044992,28330874003.4
15-05-2017,1808.43994140625,1812.800048828125,1708.5400390625,1738.4300537109375,731529024,28392885375.4
14-05-2017,1800.8599853515625,1831.4200439453125,1776.6199951171875,1808.9100341796875,437196000,29540290793.7
13-05-2017,1723.1199951171875,1812.989990234375,1651.0799560546875,1804.9100341796875,579635008,29471223857.4
12-05-2017,1845.760009765625,1856.1500244140625,1694.010009765625,1724.239990234375,740984000,28150631936
11-05-2017,1780.3699951171875,1873.9300537109375,1755.3499755859375,1848.5699462890625,799489984,30176934750.8
10-05-2017,1756.52001953125,1788.43994140625,1719.0999755859375,1787.1300048828125,915723008,29170965564
09-05-2017,1723.8900146484375,1833.489990234375,1716.300048828125,1755.3599853515625,1167920000,28649119972.3
08-05-2017,1596.9200439453125,1723.3499755859375,1596.9200439453125,1723.3499755859375,1340320000,28123369330.2
07-05-2017,1579.469970703125,1596.719970703125,1559.760009765625,1596.7099609375,1080029952,26053077974.8
06-05-2017,1556.81005859375,1578.800048828125,1542.5,1578.800048828125,582529984,25757608890
05-05-2017,1540.8699951171875,1618.030029296875,1530.31005859375,1555.449951171875,946035968,25373374562.9
04-05-2017,1490.719970703125,1608.9100341796875,1490.719970703125,1537.6700439453125,933548992,25080858486.5
03-05-2017,1453.780029296875,1492.77001953125,1447.489990234375,1490.0899658203125,583795968,24301634925.3
02-05-2017,1421.030029296875,1473.9000244140625,1415.68994140625,1452.8199462890625,477337984,23691443737.8
01-05-2017,1348.300048828125,1434.3199462890625,1348.300048828125,1421.5999755859375,713624000,23179524919.2
30-04-2017,1321.8699951171875,1347.9100341796875,1314.9200439453125,1347.8900146484375,413115008,21975104908.9
29-04-2017,1317.8399658203125,1327.199951171875,1315.2099609375,1321.7900390625,422705984,21547126640.2
28-04-2017,1317.739990234375,1331.280029296875,1292.3699951171875,1316.47998046875,527488992,21457669552
27-04-2017,1281.8800048828125,1319.699951171875,1281.300048828125,1317.72998046875,449196992,21475836448
26-04-2017,1265.989990234375,1294.8299560546875,1265.9300537109375,1281.0799560546875,329631008,20876159410
25-04-2017,1250.449951171875,1267.5799560546875,1249.969970703125,1265.489990234375,242556000,20619704236.5
24-04-2017,1209.6300048828125,1250.93994140625,1209.6300048828125,1250.1500244140625,235806000,20367443800
23-04-2017,1231.9200439453125,1232.199951171875,1203.93994140625,1207.2099609375,258951008,19665994144.5
22-04-2017,1222.7099609375,1235.56005859375,1208.469970703125,1231.7099609375,249320000,20062753908.3
21-04-2017,1229.4200439453125,1235.93994140625,1215.56005859375,1222.050048828125,272167008,19903192286.2
20-04-2017,1211.0799560546875,1240.7900390625,1208.4100341796875,1229.0799560546875,315108000,20015137622
19-04-2017,1212.1300048828125,1215.510009765625,1205.0799560546875,1210.2900390625,288060992,19707045564.5
18-04-2017,1193.77001953125,1217.5699462890625,1193.77001953125,1211.6700439453125,270524000,19727334977
17-04-2017,1183.25,1194.9000244140625,1172.6500244140625,1193.9100341796875,253206000,19436033389.9
16-04-2017,1172.6099853515625,1187.219970703125,1172.6099853515625,1182.93994140625,183231008,19255408765.8
15-04-2017,1167.300048828125,1188,1164.9599609375,1172.52001953125,203559008,19083656460.2
14-04-2017,1170.3299560546875,1190.800048828125,1159.7900390625,1167.5400390625,254827008,19000400017.5
13-04-2017,1201.02001953125,1205.8900146484375,1156.43994140625,1169.280029296875,351968992,19026699552
12-04-2017,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,288702016,19530680103.5
11-04-2017,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,216182000,19604036562.8
10-04-2017,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,215883008,19310642460.1
09-04-2017,1176.5699462890625,1197.2099609375,1171.8599853515625,1187.8699951171875,242343008,19320511927.2
08-04-2017,1172.6500244140625,1184.97998046875,1162.5799560546875,1175.949951171875,209312000,19124327856.2
07-04-2017,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,317022016,19137747435
06-04-2017,1125.81005859375,1188.3699951171875,1125.81005859375,1182.6800537109375,511222016,19229356147.2
05-04-2017,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,414784000,18285857774.5
04-04-2017,1145.52001953125,1156.43994140625,1120.52001953125,1133.25,436310016,18421262062.5
03-04-2017,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,580444032,18591158322.7
02-04-2017,1080.6099853515625,1107.5899658203125,1075.449951171875,1102.1700439453125,514187008,17911915755
01-04-2017,1071.7099609375,1091.719970703125,1061.0899658203125,1080.5,289633984,17557597716
31-03-2017,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,447287008,17414322807.7
30-03-2017,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,352968992,16675587066
29-03-2017,1046.0799560546875,1055.1300048828125,1015.8800048828125,1039.969970703125,298457984,16893415155.9
28-03-2017,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,326332000,17008241725.8
27-03-2017,972.0549926757812,1046.4000244140625,971.9840087890625,1045.77001953125,372535008,16983801540.8
26-03-2017,974.0150146484375,1007.9600219726562,954.1859741210938,966.7249755859375,303668000,15698465530.7
25-03-2017,936.5399780273438,975.760986328125,903.7130126953125,972.7789916992188,435803008,15794781101.6
24-03-2017,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,491038016,15220718764.2
23-03-2017,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,248540000,16859314109.3
22-03-2017,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,380840992,17028630158.2
21-03-2017,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,337391008,18185299687
20-03-2017,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,286529984,17107266418.3
19-03-2017,976.72998046875,1069.9100341796875,976.72998046875,1036.739990234375,406648000,16821676707
18-03-2017,1099.68994140625,1114.0699462890625,957.655029296875,973.8179931640625,621302016,15798760668.4
17-03-2017,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,706598976,17847435956.5
16-03-2017,1251.3299560546875,1257.97998046875,1152.43994140625,1187.81005859375,638568000,19265847025
15-03-2017,1240.1600341796875,1251.6099853515625,1239.75,1249.6099853515625,297804992,20265831337.2
14-03-2017,1232.1600341796875,1244.81005859375,1220.719970703125,1240,245306000,20107761880
13-03-2017,1221.780029296875,1237.3699951171875,1217.030029296875,1231.9200439453125,380276992,19974334865
12-03-2017,1176.6199951171875,1226.97998046875,1175.3599853515625,1221.3800048828125,227176000,19801195767
11-03-2017,1116.3199462890625,1193.8299560546875,1116.3199462890625,1175.8299560546875,283320000,19060468861.8
10-03-2017,1189.3599853515625,1270.469970703125,1077.25,1116.719970703125,563795968,18100188612
09-03-2017,1150.3499755859375,1197.4599609375,1141.22998046875,1188.489990234375,212283008,19261188310.1
08-03-2017,1223.22998046875,1232.1600341796875,1148.0799560546875,1150,332603008,18635275050
07-03-2017,1273.2099609375,1275.550048828125,1204.800048828125,1223.5400390625,291256000,19824773912
06-03-2017,1267.469970703125,1276,1264.5999755859375,1272.8299560546875,153656992,20620991547
05-03-2017,1254.2900390625,1267.2900390625,1238.06005859375,1267.1199951171875,134127000,20526235270
04-03-2017,1277.4300537109375,1279.4000244140625,1230.510009765625,1255.1500244140625,183270000,20329978337.5
03-03-2017,1250.7099609375,1280.31005859375,1250.7099609375,1274.989990234375,315739008,20649259918.8
02-03-2017,1224.6800537109375,1262.1300048828125,1215.6199951171875,1251.010009765625,368275008,20258543187.5
01-03-2017,1180.0400390625,1222.5,1179.68994140625,1222.5,229056992,19794459607.5
28-02-2017,1180.719970703125,1193.25,1171.8199462890625,1179.969970703125,184956000,19103684800.8
27-02-2017,1163.780029296875,1181.97998046875,1163.3800048828125,1179.969970703125,131570000,19101427518.1
26-02-2017,1144.27001953125,1167.469970703125,1130.199951171875,1165.199951171875,116486000,18860247630
25-02-2017,1170.4100341796875,1174.8499755859375,1124.5899658203125,1143.8399658203125,139960992,18511906560
24-02-2017,1172.7099609375,1200.3900146484375,1131.9599609375,1173.6800537109375,330759008,18992415818.2
23-02-2017,1117.27001953125,1176.6199951171875,1116.9599609375,1166.719970703125,189454000,18877442096
22-02-2017,1114.800048828125,1125.3900146484375,1100.550048828125,1117.43994140625,136100000,18077985665.3
21-02-2017,1079.280029296875,1117.25,1076.9300537109375,1115.300048828125,186868992,18041455272.5
20-02-2017,1048.68994140625,1080.489990234375,1041.68994140625,1079.97998046875,109478000,17468244508
19-02-2017,1054.760009765625,1056.81005859375,1043.4599609375,1047.8699951171875,77423296,16946913345.7
18-02-2017,1049.2099609375,1061.0999755859375,1046.9599609375,1054.4200439453125,99073504,17051064833.5
17-02-2017,1026.1199951171875,1053.1700439453125,1025.6400146484375,1046.2099609375,136474000,16916338976
16-02-2017,1007.6500244140625,1033.3699951171875,1007.6500244140625,1027.43994140625,122277000,16610905026
15-02-2017,1006.2100219726562,1008.8400268554688,1001.5800170898438,1007.47998046875,89759400,16286329281.8
14-02-2017,991.7349853515625,1011.510009765625,986.4710083007812,1004.5499877929688,137946000,16237219721.2
13-02-2017,998.885009765625,1002.0999755859375,976.0020141601562,990.6420288085938,100607000,16010322102.8
12-02-2017,1003.52001953125,1004.760009765625,996.9210205078125,999.1810302734375,67530000,16146290349
11-02-2017,988.8980102539062,1009.2899780273438,982.8300170898438,1004.4500122070312,102261000,16229677098.8
10-02-2017,995.6320190429688,998.905029296875,946.6909790039062,988.6740112304688,190452000,15973053724.9
09-02-2017,1064.699951171875,1088.989990234375,953.343994140625,994.3829956054688,407220000,16063448931.6
08-02-2017,1062.3199462890625,1078.969970703125,1037.489990234375,1063.0699462890625,201855008,17170799127.1
07-02-2017,1040.1400146484375,1061.9300537109375,1040.1400146484375,1061.3499755859375,146007008,17141080573.7
06-02-2017,1028.4000244140625,1044.6400146484375,1028.1600341796875,1038.1500244140625,111762000,16764422010.3
05-02-2017,1043.52001953125,1043.6300048828125,1022.3699951171875,1027.3399658203125,114208000,16588240156.6
04-02-2017,1031.3299560546875,1045.9000244140625,1015.1599731445312,1042.9000244140625,155064000,16837411920
03-02-2017,1011.4600219726562,1033.8699951171875,1008.7899780273438,1029.9100341796875,201278000,16625849488.9
02-02-2017,990.0009765625,1013.52001953125,983.2210083007812,1011.7999877929688,145820992,16331615570
01-02-2017,970.9409790039062,989.114013671875,970.7420043945312,989.0230102539062,150110000,15962015276
31-01-2017,920.958984375,972.0189819335938,920.958984375,970.4030151367188,164582000,15659186515.2
30-01-2017,920.1510009765625,923.0479736328125,919.4739990234375,920.3820190429688,78227296,14850351605
29-01-2017,922.0670166015625,923.4180297851562,919.1480102539062,919.4959716796875,60851700,14834377926.4
28-01-2017,919.8109741210938,923.9110107421875,919.8109741210938,921.5900268554688,68979600,14866260449
27-01-2017,918.3590087890625,923.2230224609375,915.8460083007812,919.75,125594000,14834831700
26-01-2017,902.39501953125,919.3259887695312,902.2239990234375,917.5859985351562,131958000,14797955301.3
25-01-2017,891.9240112304688,903.2520141601562,891.68701171875,901.5419921875,120831000,14537488261.3
24-01-2017,910.677001953125,924.14501953125,892.2860107421875,892.68701171875,111349000,14393026385
23-01-2017,925.4990234375,928.2659912109375,916.7379760742188,921.0120239257812,73588600,14848013908.9
22-01-2017,922.2050170898438,937.5250244140625,897.5640258789062,924.6729736328125,116573000,14905439337.4
21-01-2017,895.5490112304688,927.3670043945312,895.5349731445312,921.7890014648438,111158000,14856911162.8
20-01-2017,898.1719970703125,899.3980102539062,887.0079956054688,895.0260009765625,86728400,14423545370.8
19-01-2017,888.3350219726562,904.614013671875,884.3380126953125,899.072998046875,105625000,14486616700.1
18-01-2017,909.3729858398438,917.4990234375,858.3040161132812,886.6179809570312,225676992,14284036612.6
17-01-2017,830.9459838867188,910.5609741210938,830.7960205078125,907.93798828125,155095008,14625779851.2
16-01-2017,821.7830200195312,834.530029296875,820.27099609375,831.5339965820312,82755200,13393372619.5
15-01-2017,818.1420288085938,823.3070068359375,812.8709716796875,821.7979736328125,71013600,13234840657.1
14-01-2017,825.1420288085938,835.0850219726562,812.4559936523438,818.4119873046875,93063296,13178601991.8
13-01-2017,803.7369995117188,829.0009765625,780.0029907226562,823.9840087890625,168968000,13266554392
12-01-2017,775.177978515625,826.2459716796875,755.7559814453125,804.833984375,222326000,12956730411.3
11-01-2017,908.114990234375,919.447998046875,762.7650146484375,777.7570190429688,310928992,12519135995.7
10-01-2017,902.4400024414062,914.8729858398438,901.0599975585938,907.6790161132812,115808000,14608685049.4
09-01-2017,913.2440185546875,913.6859741210938,879.8070068359375,902.8280029296875,141876992,14528815565.3
08-01-2017,908.1749877929688,942.7239990234375,887.2490234375,911.198974609375,158715008,14661966429.1
07-01-2017,903.4869995117188,908.5850219726562,823.5560302734375,908.5850219726562,279550016,14618030536.4
06-01-2017,1014.239990234375,1046.81005859375,883.9439697265625,902.2009887695312,351876000,14513695758.4
05-01-2017,1156.72998046875,1191.0999755859375,910.4169921875,1013.3800048828125,510199008,16300254795.1
04-01-2017,1044.4000244140625,1159.4200439453125,1044.4000244140625,1154.72998046875,344945984,18571869009
03-01-2017,1021.5999755859375,1044.0799560546875,1021.5999755859375,1043.8399658203125,185168000,16786368910.1
02-01-2017,998.6170043945312,1031.3900146484375,996.7020263671875,1021.75,222184992,16429024775
01-01-2017,963.6580200195312,1003.0800170898438,958.698974609375,998.3250122070312,147775008,16050407460.5
31-12-2016,960.6270141601562,963.7429809570312,947.2360229492188,963.7429809570312,99135104,15492554222.2
30-12-2016,972.5349731445312,972.5349731445312,934.8330078125,961.2379760742188,187474000,15450507054.9
29-12-2016,975.125,979.39697265625,954.5029907226562,973.4970092773438,199320000,15645617392.3
28-12-2016,934.8309936523438,975.9210205078125,934.8309936523438,975.9210205078125,236630000,15682769404.8
27-12-2016,908.35400390625,940.0479736328125,904.2550048828125,933.197998046875,167308000,14994286713.1
26-12-2016,896.905029296875,913.1840209960938,896.8980102539062,907.6099853515625,123771000,14581389977
25-12-2016,899.6519775390625,899.6519775390625,862.4240112304688,896.1829833984375,143664992,14396194093.7
24-12-2016,922.1799926757812,923.47900390625,886.3350219726562,898.822021484375,137727008,14436754926.6
23-12-2016,864.8880004882812,925.1170043945312,864.677001953125,921.9840087890625,275564000,14807189351.8
22-12-2016,834.1799926757812,875.781982421875,834.1489868164062,864.5399780273438,200027008,13882988216
21-12-2016,800.6439819335938,834.281005859375,799.405029296875,834.281005859375,155576000,13395445163.3
20-12-2016,792.2470092773438,801.3369750976562,791.4970092773438,800.8759765625,99629296,12857473133.5
19-12-2016,790.6920166015625,793.6110229492188,790.3200073242188,792.7139892578125,74886400,12725090633.3
18-12-2016,791.0079956054688,794.7369995117188,788.0260009765625,790.530029296875,60524400,12688510067.6
17-12-2016,785.166015625,792.5089721679688,784.864013671875,790.8289794921875,78989800,12691945028
16-12-2016,778.9630126953125,785.031982421875,778.9630126953125,784.906982421875,83608200,12595490538.6
15-12-2016,780.0700073242188,781.4349975585938,777.802001953125,778.0880126953125,81580096,12484761984.5
14-12-2016,780.0050048828125,782.0339965820312,776.8389892578125,781.4810180664062,75979000,12534369129.2
13-12-2016,780.64697265625,788.4600219726562,777.9619750976562,780.5560302734375,81645600,12521776921.5
12-12-2016,770.0399780273438,781.9219970703125,770.0399780273438,780.0869750976562,76571000,12512497969.1
11-12-2016,774.7520141601562,774.7979736328125,765.4119873046875,769.7310180664062,57313400,12344888048.2
10-12-2016,773.0230102539062,777.0919799804688,772.9099731445312,774.6500244140625,53843100,12421967469.5
09-12-2016,769.9439697265625,774.5280151367188,769.6489868164062,772.7940063476562,68705296,12390863076.9
08-12-2016,768.0759887695312,774.697998046875,765.9459838867188,770.8099975585938,80111904,12357837892.8
07-12-2016,764.2109985351562,771.5430297851562,759.75,768.1320190429688,96426096,12313376413.9
06-12-2016,758.719970703125,765.6220092773438,758.719970703125,764.2239990234375,116218000,12249086970.7
05-12-2016,773.3939819335938,773.468017578125,751.7130126953125,758.7000122070312,106363000,12159115875
04-12-2016,771.6380004882812,773.8720092773438,768.1610107421875,773.8720092773438,60557900,12400766376.1
03-12-2016,778.2479858398438,778.2479858398438,764.8560180664062,771.155029296875,69547296,12355811708.6
02-12-2016,757.5449829101562,781.2960205078125,757.5449829101562,777.9439697265625,127605000,12462935160.4
01-12-2016,746.0460205078125,758.2750244140625,746.0460205078125,756.7739868164062,80461904,12122431239
30-11-2016,736.2839965820312,747.9290161132812,736.2650146484375,745.6909790039062,84070800,11943536630.3
29-11-2016,736.3289794921875,737.4710083007812,734.5590209960938,735.60400390625,68511104,11780661279.8
28-11-2016,732.4840087890625,738.0059814453125,732.4840087890625,735.81298828125,61888600,11782628755
27-11-2016,735.43701171875,739.0180053710938,731.0850219726562,732.0349731445312,52601800,11720648986.8
26-11-2016,741.510986328125,742.2139892578125,729.625,735.3820190429688,54962700,11772895898.9
25-11-2016,740.4420166015625,741.6489868164062,734.5910034179688,741.6489868164062,67807600,11871816578.9
24-11-2016,744.6199951171875,746.8319702148438,733.489990234375,740.2890014648438,85919296,11848658575
23-11-2016,751.7410278320312,752.25,738.9240112304688,744.593994140625,76543800,11916054234.5
22-11-2016,739.6430053710938,753.8699951171875,736.5269775390625,751.3469848632812,129906000,12022735371.5
21-11-2016,731.2650146484375,741.7219848632812,730.510009765625,739.2479858398438,60802400,11827902946.2
20-11-2016,751.8790283203125,755.47998046875,717.9439697265625,731.0260009765625,154116000,11695081877.5
19-11-2016,751.8330078125,756.2369995117188,744.4669799804688,751.6160278320312,110608000,12023262924.8
18-11-2016,740.7050170898438,752.8820190429688,736.8900146484375,751.5850219726562,87363104,12021432968.4
17-11-2016,744.8759765625,755.64501953125,739.510986328125,740.9769897460938,108579000,11850398479.4
